"Project Code","Station ID","Sample ID","First Trigger Date","Collection_Date","Sample Type New","Collection Method","Depth","Depth Unit","Matrix","Test Number","Test Name","Storet Code","Method","Measure Date","Value","Sigfig Value","Uncertainty","MDL","PQL","RDL","Units","Remark Code","Flag","Receive Date","LIMS Number","Collection Agency","Source","Owner","Validation Level","Validator","Sampling Purpose","Data Investigation","T Depth","Upper Depth","Lower Depth","DCS(METERS)","Filtration Date","Sample Type","QC Type","Discharge","Up/Down Stream","Weather Code","Program Type","NDEC","Sample Comments","Result Comments"
"BISC","SK02","DERM100337","","03-APR-1995 12:54","SAMP","G","0.00","","SW","9","SP CONDUCTIVITY, FIELD","","","","742","742","","","","","uS/cm","D","","","","","DERM","DERM","","","","","","","","","","0","","0","0","0","MON","0","",""
"BISC","SK02","DERM100338","","03-APR-1995 12:54","SAMP","G","1.00","","SW","8","DISSOLVED OXYGEN","","","","6.75","6.75","","","","","mg/L","D","","","","","DERM","DERM","","","","","","","","","","0","","0","0","0","MON","2","",""
"BISC","SK02","DERM100338","","03-APR-1995 12:54","SAMP","G","1.00","","SW","25","PHOSPHATE, TOTAL AS P","","","",".004","0.004","","","","","mg/L","","","","","","DERM","DERM","","","","","","","","","","0","","0","0","0","MON","3","",""
"BISC","SK02","DERM100337","","03-APR-1995 12:54","SAMP","G","0.00","","SW","98","SALINITY","","","",".4","0.4","","","","","PSU","D","","","","","DERM","DERM","","","","","","","","","","0","","0","0","0","MON","1","",""
"BISC","SK02","DERM100338","","03-APR-1995 12:54","SAMP","G","1.00","","SW","98","SALINITY","","","",".4","0.4","","","","","PSU","D","","","","","DERM","DERM","","","","","","","","","","0","","0","0","0","MON","1","",""
"BISC","SK02","DERM100339","","03-APR-1995 12:54","SAMP","G","4.80","","SW","98","SALINITY","","","","1","1.0","","","","","PSU","D","","","","","DERM","DERM","","","","","","","","","","0","","0","0","0","MON","1","",""
"BISC","SK02","DERM100338","","03-APR-1995 12:54","SAMP","G","1.00","","SW","12","TURBIDITY","","","",".43","0.4","","","","","NTU","","","","","","DERM","DERM","","","","","","","","","","0","","0","0","0","MON","1","",""
"BISC","SK02","DERM100338","","03-APR-1995 12:54","SAMP","G","1.00","","SW","13","COLOR","","","","45","45","","","","","PCU","","","","","","DERM","DERM","","","","","","","","","","0","","0","0","0","MON","0","",""
"BISC","SK02","DERM100338","","03-APR-1995 12:54","SAMP","G","1.00","","SW","18","NITRATE+NITRITE-N","","","",".2","0.200","","","","","mg/L","","","","","","DERM","DERM","","","","","","","","","","0","","0","0","0","MON","3","",""
"BISC","SK02","DERM100338","","03-APR-1995 12:54","SAMP","G","1.00","","SW","20","AMMONIA-N","","","",".01","0.01","","","","","mg/L","I","","","","","DERM","DERM","","","","","","","","","","0","","0","0","0","MON","2","",""
"BISC","SK02","DERM100339","","03-APR-1995 12:54","SAMP","G","4.80","","SW","8","DISSOLVED OXYGEN","","","","3.75","3.75","","","","","mg/L","D","","","","","DERM","DERM","","","","","","","","","","0","","0","0","0","MON","2","",""
"BISC","SK02","DERM100338","","03-APR-1995 12:54","SAMP","G","1.00","","SW","9","SP CONDUCTIVITY, FIELD","","","","744","744","","","","","uS/cm","D","","","","","DERM","DERM","","","","","","","","","","0","","0","0","0","MON","0","",""
"BISC","SK02","DERM100339","","03-APR-1995 12:54","SAMP","G","4.80","","SW","9","SP CONDUCTIVITY, FIELD","","","","1950","1,950","","","","","uS/cm","D","","","","","DERM","DERM","","","","","","","","","","0","","0","0","0","MON","0","",""
"BISC","SK02","DERM100337","","03-APR-1995 12:54","SAMP","G","0.00","","SW","10","PH, FIELD","","","","7.9","7.90","","","","","None","D","","","","","DERM","DERM","","","","","","","","","","0","","0","0","0","MON","2","",""
"BISC","SK02","DERM100338","","03-APR-1995 12:54","SAMP","G","1.00","","SW","10","PH, FIELD","","","","7.9","7.90","","","","","None","D","","","","","DERM","DERM","","","","","","","","","","0","","0","0","0","MON","2","",""
"BISC","SK02","DERM100339","","03-APR-1995 12:54","SAMP","G","4.80","","SW","10","PH, FIELD","","","","7.57","7.57","","","","","None","D","","","","","DERM","DERM","","","","","","","","","","0","","0","0","0","MON","2","",""
"BISC","SK02","DERM100337","","03-APR-1995 12:54","SAMP","G","0.00","","SW","7","Temperature","","","","25.77","25.8","","","","","Deg C","D","","","","","DERM","DERM","","","","","","","","","","0","","0","0","0","MON","1","",""
"BISC","SK02","DERM100338","","03-APR-1995 12:54","SAMP","G","1.00","","SW","7","Temperature","","","","25.61","25.6","","","","","Deg C","D","","","","","DERM","DERM","","","","","","","","","","0","","0","0","0","MON","1","",""
"BISC","SK02","DERM100339","","03-APR-1995 12:54","SAMP","G","4.80","","SW","7","Temperature","","","","25.55","25.6","","","","","Deg C","D","","","","","DERM","DERM","","","","","","","","","","0","","0","0","0","MON","1","",""
"BISC","SK02","DERM100337","","03-APR-1995 12:54","SAMP","G","0.00","","SW","8","DISSOLVED OXYGEN","","","","6.81","6.81","","","","","mg/L","D","","","","","DERM","DERM","","","","","","","","","","0","","0","0","0","MON","2","",""
"BISC","SK02","DERM100340","","03-APR-1995 13:00","SAMP","G","0.00","","SW","134","FECAL COLIFORM, MF","","","","10","10.0","","","","","CFU/100 ","","","","","","DERM","DERM","","","","","","","","","","0","","0","0","0","MON","1","",""
"BISC","SK02","DERM100340","","03-APR-1995 13:00","SAMP","G","0.00","","SW","132","TOTAL COLIFORM, MF","","","","100","100.0","","","","","CFU/100 ","","","","","","DERM","DERM","","","","","","","","","","0","","0","0","0","MON","1","",""
"BISC","SK02","DERM100341","","01-MAY-1995 12:40","SAMP","G","0.00","","SW","132","TOTAL COLIFORM, MF","","","","500","500.0","","","","","CFU/100 ","","","","","","DERM","DERM","","","","","","","","","","0","","0","0","0","MON","1","",""
"BISC","SK02","DERM100343","","01-MAY-1995 12:40","SAMP","G","4.30","","SW","8","DISSOLVED OXYGEN","","","","5.77","5.77","","","","","mg/L","D","","","","","DERM","DERM","","","","","","","","","","0","","0","0","0","MON","2","",""
"BISC","SK02","DERM100342","","01-MAY-1995 12:40","SAMP","G","1.00","","SW","25","PHOSPHATE, TOTAL AS P","","","",".007","0.007","","","","","mg/L","","","","","","DERM","DERM","","","","","","","","","","0","","0","0","0","MON","3","",""
"BISC","SK02","DERM100342","","01-MAY-1995 12:40","SAMP","G","1.00","","SW","54","ZINC, DISSOLVED","","","","-3","-3.000","","","","","ug/L","U","","","","","DERM","DERM","","","","","","","","","","0","","0","0","0","MON","3","",""
"BISC","SK02","DERM100341","","01-MAY-1995 12:40","SAMP","G","0.00","","SW","98","SALINITY","","","",".3","0.3","","","","","PSU","D","","","","","DERM","DERM","","","","","","","","","","0","","0","0","0","MON","1","",""
"BISC","SK02","DERM100342","","01-MAY-1995 12:40","SAMP","G","1.00","","SW","98","SALINITY","","","",".4","0.4","","","","","PSU","D","","","","","DERM","DERM","","","","","","","","","","0","","0","0","0","MON","1","",""
"BISC","SK02","DERM100343","","01-MAY-1995 12:40","SAMP","G","4.30","","SW","98","SALINITY","","","","1.4","1.4","","","","","PSU","D","","","","","DERM","DERM","","","","","","","","","","0","","0","0","0","MON","1","",""
"BISC","SK02","DERM100342","","01-MAY-1995 12:40","SAMP","G","1.00","","SW","104","COPPER, TOTAL","","","","-2","-2.000","","","","","ug/L","U","","","","","DERM","DERM","","","","","","","","","","0","","0","0","0","MON","3","",""
"BISC","SK02","DERM100342","","01-MAY-1995 12:40","SAMP","G","1.00","","SW","107","LEAD, TOTAL","","","","-2","-2.000","","","","","ug/L","U","","","","","DERM","DERM","","","","","","","","","","0","","0","0","0","MON","3","",""
"BISC","SK02","DERM100342","","01-MAY-1995 12:40","SAMP","G","1.00","","SW","12","TURBIDITY","","","",".2","0.2","","","","","NTU","I","!","","","","DERM","DERM","","","","","","","","","","0","","0","0","0","MON","1","",""
"BISC","SK02","DERM100342","","01-MAY-1995 12:40","SAMP","G","1.00","","SW","13","COLOR","","","","39","39","","","","","PCU","","","","","","DERM","DERM","","","","","","","","","","0","","0","0","0","MON","0","",""
"BISC","SK02","DERM100342","","01-MAY-1995 12:40","SAMP","G","1.00","","SW","18","NITRATE+NITRITE-N","","","",".13","0.130","","","","","mg/L","","","","","","DERM","DERM","","","","","","","","","","0","","0","0","0","MON","3","",""
"BISC","SK02","DERM100342","","01-MAY-1995 12:40","SAMP","G","1.00","","SW","20","AMMONIA-N","","","",".05","0.05","","","","","mg/L","","","","","","DERM","DERM","","","","","","","","","","0","","0","0","0","MON","2","",""
"BISC","SK02","DERM100341","","01-MAY-1995 12:40","SAMP","G","0.00","","SW","9","SP CONDUCTIVITY, FIELD","","","","679","679","","","","","uS/cm","D","","","","","DERM","DERM","","","","","","","","","","0","","0","0","0","MON","0","",""
"BISC","SK02","DERM100342","","01-MAY-1995 12:40","SAMP","G","1.00","","SW","9","SP CONDUCTIVITY, FIELD","","","","683","683","","","","","uS/cm","D","","","","","DERM","DERM","","","","","","","","","","0","","0","0","0","MON","0","",""
"BISC","SK02","DERM100343","","01-MAY-1995 12:40","SAMP","G","4.30","","SW","9","SP CONDUCTIVITY, FIELD","","","","2569","2,569","","","","","uS/cm","D","","","","","DERM","DERM","","","","","","","","","","0","","0","0","0","MON","0","",""
"BISC","SK02","DERM100341","","01-MAY-1995 12:40","SAMP","G","0.00","","SW","10","PH, FIELD","","","","7.87","7.87","","","","","None","D","","","","","DERM","DERM","","","","","","","","","","0","","0","0","0","MON","2","",""
"BISC","SK02","DERM100342","","01-MAY-1995 12:40","SAMP","G","1.00","","SW","10","PH, FIELD","","","","7.87","7.87","","","","","None","D","","","","","DERM","DERM","","","","","","","","","","0","","0","0","0","MON","2","",""
"BISC","SK02","DERM100343","","01-MAY-1995 12:40","SAMP","G","4.30","","SW","10","PH, FIELD","","","","7.76","7.76","","","","","None","D","","","","","DERM","DERM","","","","","","","","","","0","","0","0","0","MON","2","",""
"BISC","SK02","DERM100341","","01-MAY-1995 12:40","SAMP","G","0.00","","SW","7","Temperature","","","","28.1","28.1","","","","","Deg C","D","","","","","DERM","DERM","","","","","","","","","","0","","0","0","0","MON","1","",""
"BISC","SK02","DERM100342","","01-MAY-1995 12:40","SAMP","G","1.00","","SW","7","Temperature","","","","26.92","26.9","","","","","Deg C","D","","","","","DERM","DERM","","","","","","","","","","0","","0","0","0","MON","1","",""
"BISC","SK02","DERM100343","","01-MAY-1995 12:40","SAMP","G","4.30","","SW","7","Temperature","","","","26.78","26.8","","","","","Deg C","D","","","","","DERM","DERM","","","","","","","","","","0","","0","0","0","MON","1","",""
"BISC","SK02","DERM100341","","01-MAY-1995 12:40","SAMP","G","0.00","","SW","8","DISSOLVED OXYGEN","","","","6.19","6.19","","","","","mg/L","D","","","","","DERM","DERM","","","","","","","","","","0","","0","0","0","MON","2","",""
"BISC","SK02","DERM100342","","01-MAY-1995 12:40","SAMP","G","1.00","","SW","8","DISSOLVED OXYGEN","","","","6.11","6.11","","","","","mg/L","D","","","","","DERM","DERM","","","","","","","","","","0","","0","0","0","MON","2","",""
"BISC","SK02","DERM100341","","01-MAY-1995 12:40","SAMP","G","0.00","","SW","134","FECAL COLIFORM, MF","","","","130","130.0","","","","","CFU/100 ","","","","","","DERM","DERM","","","","","","","","","","0","","0","0","0","MON","1","",""
"BISC","SK02","DERM100344","","05-JUN-1995 13:30","SAMP","G","0.00","","SW","132","TOTAL COLIFORM, MF","","","","3000","3,000.0","","","","","CFU/100 ","!","!","","","","DERM","DERM","","","","CA","","","","","","0","","0","0","0","MON","1","",""
"BISC","SK02","DERM100344","","05-JUN-1995 13:30","SAMP","G","0.00","","SW","134","FECAL COLIFORM, MF","","","","2000","2,000.0","","","","","CFU/100 ","!","!","","","","DERM","DERM","","","","CA","","","","","","0","","0","0","0","MON","1","",""
"BISC","SK02","DERM100346","","05-JUN-1995 13:53","SAMP","G","1.00","","SW","98","SALINITY","","","",".3","0.3","","","","","PSU","D","","","","","DERM","DERM","","","","","","","","","","0","","0","0","0","MON","1","",""
"BISC","SK02","DERM100347","","05-JUN-1995 13:53","SAMP","G","4.30","","SW","98","SALINITY","","","",".3","0.3","","","","","PSU","D","","","","","DERM","DERM","","","","","","","","","","0","","0","0","0","MON","1","",""
"BISC","SK02","DERM100346","","05-JUN-1995 13:53","SAMP","G","1.00","","SW","12","TURBIDITY","","","",".68","0.7","","","","","NTU","","","","","","DERM","DERM","","","","","","","","","","0","","0","0","0","MON","1","",""
"BISC","SK02","DERM100346","","05-JUN-1995 13:53","SAMP","G","1.00","","SW","13","COLOR","","","","47","47","","","","","PCU","","","","","","DERM","DERM","","","","","","","","","","0","","0","0","0","MON","0","",""
"BISC","SK02","DERM100346","","05-JUN-1995 13:53","SAMP","G","1.00","","SW","18","NITRATE+NITRITE-N","","","",".07","0.070","","","","","mg/L","","","","","","DERM","DERM","","","","","","","","","","0","","0","0","0","MON","3","",""
"BISC","SK02","DERM100346","","05-JUN-1995 13:53","SAMP","G","1.00","","SW","20","AMMONIA-N","","","",".03","0.03","","","","","mg/L","I","","","","","DERM","DERM","","","","","","","","","","0","","0","0","0","MON","2","",""
"BISC","SK02","DERM100347","","05-JUN-1995 13:53","SAMP","G","4.30","","SW","8","DISSOLVED OXYGEN","","","","6.68","6.68","","","","","mg/L","D","","","","","DERM","DERM","","","","","","","","","","0","","0","0","0","MON","2","",""
"BISC","SK02","DERM100346","","05-JUN-1995 13:53","SAMP","G","1.00","","SW","9","SP CONDUCTIVITY, FIELD","","","","650","650","","","","","uS/cm","D","","","","","DERM","DERM","","","","","","","","","","0","","0","0","0","MON","0","",""
"BISC","SK02","DERM100347","","05-JUN-1995 13:53","SAMP","G","4.30","","SW","9","SP CONDUCTIVITY, FIELD","","","","647","647","","","","","uS/cm","D","","","","","DERM","DERM","","","","","","","","","","0","","0","0","0","MON","0","",""
"BISC","SK02","DERM100345","","05-JUN-1995 13:53","SAMP","G","0.00","","SW","10","PH, FIELD","","","","8.13","8.13","","","","","None","D","!","","","","DERM","DERM","","","","","","","","","","0","","0","0","0","MON","2","",""
"BISC","SK02","DERM100346","","05-JUN-1995 13:53","SAMP","G","1.00","","SW","10","PH, FIELD","","","","8.12","8.12","","","","","None","D","!","","","","DERM","DERM","","","","","","","","","","0","","0","0","0","MON","2","",""
"BISC","SK02","DERM100347","","05-JUN-1995 13:53","SAMP","G","4.30","","SW","10","PH, FIELD","","","","8.12","8.12","","","","","None","D","!","","","","DERM","DERM","","","","","","","","","","0","","0","0","0","MON","2","",""
"BISC","SK02","DERM100345","","05-JUN-1995 13:53","SAMP","G","0.00","","SW","7","Temperature","","","","28.51","28.5","","","","","Deg C","D","","","","","DERM","DERM","","","","","","","","","","0","","0","0","0","MON","1","",""
"BISC","SK02","DERM100346","","05-JUN-1995 13:53","SAMP","G","1.00","","SW","7","Temperature","","","","28.51","28.5","","","","","Deg C","D","","","","","DERM","DERM","","","","","","","","","","0","","0","0","0","MON","1","",""
"BISC","SK02","DERM100347","","05-JUN-1995 13:53","SAMP","G","4.30","","SW","7","Temperature","","","","28.48","28.5","","","","","Deg C","D","","","","","DERM","DERM","","","","","","","","","","0","","0","0","0","MON","1","",""
"BISC","SK02","DERM100345","","05-JUN-1995 13:53","SAMP","G","0.00","","SW","8","DISSOLVED OXYGEN","","","","6.29","6.29","","","","","mg/L","D","","","","","DERM","DERM","","","","","","","","","","0","","0","0","0","MON","2","",""
"BISC","SK02","DERM100346","","05-JUN-1995 13:53","SAMP","G","1.00","","SW","8","DISSOLVED OXYGEN","","","","6.34","6.34","","","","","mg/L","D","","","","","DERM","DERM","","","","","","","","","","0","","0","0","0","MON","2","",""
"BISC","SK02","DERM100345","","05-JUN-1995 13:53","SAMP","G","0.00","","SW","98","SALINITY","","","",".3","0.3","","","","","PSU","D","","","","","DERM","DERM","","","","","","","","","","0","","0","0","0","MON","1","",""
"BISC","SK02","DERM100346","","05-JUN-1995 13:53","SAMP","G","1.00","","SW","25","PHOSPHATE, TOTAL AS P","","","",".005","0.005","","","","","mg/L","","","","","","DERM","DERM","","","","","","","","","","0","","0","0","0","MON","3","",""
"BISC","SK02","DERM100345","","05-JUN-1995 13:53","SAMP","G","0.00","","SW","9","SP CONDUCTIVITY, FIELD","","","","650","650","","","","","uS/cm","D","","","","","DERM","DERM","","","","","","","","","","0","","0","0","0","MON","0","",""
"BISC","SK02","DERM100349","","10-JUL-1995 13:25","SAMP","G","1.00","","SW","20","AMMONIA-N","","","",".21","0.21","","","","","mg/L","","","","","","DERM","DERM","","","","","","","","","","0","","0","0","0","MON","2","",""
"BISC","SK02","DERM100349","","10-JUL-1995 13:25","SAMP","G","1.00","","SW","8","DISSOLVED OXYGEN","","","","3.38","3.38","","","","","mg/L","D","","","","","DERM","DERM","","","","","","","","","","0","","0","0","0","MON","2","",""
"BISC","SK02","DERM100349","","10-JUL-1995 13:25","SAMP","G","1.00","","SW","25","PHOSPHATE, TOTAL AS P","","","",".009","0.009","","","","","mg/L","","","","","","DERM","DERM","","","","","","","","","","0","","0","0","0","MON","3","",""
"BISC","SK02","DERM100349","","10-JUL-1995 13:25","SAMP","G","1.00","","SW","54","ZINC, DISSOLVED","","","","-3","-3.000","","","","","ug/L","U","","","","","DERM","DERM","","","","","","","","","","0","","0","0","0","MON","3","",""
"BISC","SK02","DERM100348","","10-JUL-1995 13:25","SAMP","G","0.00","","SW","98","SALINITY","","","",".3","0.3","","","","","PSU","D","","","","","DERM","DERM","","","","","","","","","","0","","0","0","0","MON","1","",""
"BISC","SK02","DERM100349","","10-JUL-1995 13:25","SAMP","G","1.00","","SW","98","SALINITY","","","",".3","0.3","","","","","PSU","D","","","","","DERM","DERM","","","","","","","","","","0","","0","0","0","MON","1","",""
"BISC","SK02","DERM100350","","10-JUL-1995 13:25","SAMP","G","4.50","","SW","98","SALINITY","","","",".3","0.3","","","","","PSU","D","","","","","DERM","DERM","","","","","","","","","","0","","0","0","0","MON","1","",""
"BISC","SK02","DERM100349","","10-JUL-1995 13:25","SAMP","G","1.00","","SW","104","COPPER, TOTAL","","","","-2","-2.000","","","","","ug/L","U","","","","","DERM","DERM","","","","","","","","","","0","","0","0","0","MON","3","",""
"BISC","SK02","DERM100349","","10-JUL-1995 13:25","SAMP","G","1.00","","SW","107","LEAD, TOTAL","","","","-2","-2.000","","","","","ug/L","U","","","","","DERM","DERM","","","","","","","","","","0","","0","0","0","MON","3","",""
"BISC","SK02","DERM100349","","10-JUL-1995 13:25","SAMP","G","1.00","","SW","12","TURBIDITY","","","",".79","0.8","","","","","NTU","","","","","","DERM","DERM","","","","","","","","","","0","","0","0","0","MON","1","",""
"BISC","SK02","DERM100349","","10-JUL-1995 13:25","SAMP","G","1.00","","SW","13","COLOR","","","","62","62","","","","","PCU","","","","","","DERM","DERM","","","","","","","","","","0","","0","0","0","MON","0","",""
"BISC","SK02","DERM100349","","10-JUL-1995 13:25","SAMP","G","1.00","","SW","18","NITRATE+NITRITE-N","","","",".25","0.250","","","","","mg/L","","","","","","DERM","DERM","","","","","","","","","","0","","0","0","0","MON","3","",""
"BISC","SK02","DERM100350","","10-JUL-1995 13:25","SAMP","G","4.50","","SW","8","DISSOLVED OXYGEN","","","","3.35","3.35","","","","","mg/L","D","","","","","DERM","DERM","","","","","","","","","","0","","0","0","0","MON","2","",""
"BISC","SK02","DERM100348","","10-JUL-1995 13:25","SAMP","G","0.00","","SW","9","SP CONDUCTIVITY, FIELD","","","","608","608","","","","","uS/cm","D","","","","","DERM","DERM","","","","","","","","","","0","","0","0","0","MON","0","",""
"BISC","SK02","DERM100349","","10-JUL-1995 13:25","SAMP","G","1.00","","SW","9","SP CONDUCTIVITY, FIELD","","","","605","605","","","","","uS/cm","D","","","","","DERM","DERM","","","","","","","","","","0","","0","0","0","MON","0","",""
"BISC","SK02","DERM100350","","10-JUL-1995 13:25","SAMP","G","4.50","","SW","9","SP CONDUCTIVITY, FIELD","","","","606","606","","","","","uS/cm","D","","","","","DERM","DERM","","","","","","","","","","0","","0","0","0","MON","0","",""
"BISC","SK02","DERM100348","","10-JUL-1995 13:25","SAMP","G","0.00","","SW","10","PH, FIELD","","","","7.55","7.55","","","","","None","D","","","","","DERM","DERM","","","","","","","","","","0","","0","0","0","MON","2","",""
"BISC","SK02","DERM100349","","10-JUL-1995 13:25","SAMP","G","1.00","","SW","10","PH, FIELD","","","","7.54","7.54","","","","","None","D","","","","","DERM","DERM","","","","","","","","","","0","","0","0","0","MON","2","",""
"BISC","SK02","DERM100350","","10-JUL-1995 13:25","SAMP","G","4.50","","SW","10","PH, FIELD","","","","7.54","7.54","","","","","None","D","","","","","DERM","DERM","","","","","","","","","","0","","0","0","0","MON","2","",""
"BISC","SK02","DERM100348","","10-JUL-1995 13:25","SAMP","G","0.00","","SW","7","Temperature","","","","29.42","29.4","","","","","Deg C","D","","","","","DERM","DERM","","","","","","","","","","0","","0","0","0","MON","1","",""
"BISC","SK02","DERM100349","","10-JUL-1995 13:25","SAMP","G","1.00","","SW","7","Temperature","","","","29.38","29.4","","","","","Deg C","D","","","","","DERM","DERM","","","","","","","","","","0","","0","0","0","MON","1","",""
"BISC","SK02","DERM100350","","10-JUL-1995 13:25","SAMP","G","4.50","","SW","7","Temperature","","","","29.2","29.2","","","","","Deg C","D","","","","","DERM","DERM","","","","","","","","","","0","","0","0","0","MON","1","",""
"BISC","SK02","DERM100348","","10-JUL-1995 13:25","SAMP","G","0.00","","SW","8","DISSOLVED OXYGEN","","","","3.38","3.38","","","","","mg/L","D","","","","","DERM","DERM","","","","","","","","","","0","","0","0","0","MON","2","",""
"BISC","SK02","DERM100351","","10-JUL-1995 13:30","SAMP","G","0.00","","SW","134","FECAL COLIFORM, MF","","","","300","300.0","","","","","CFU/100 ","","","","","","DERM","DERM","","","","","","","","","","0","","0","0","0","MON","1","",""
"BISC","SK02","DERM100351","","10-JUL-1995 13:30","SAMP","G","0.00","","SW","132","TOTAL COLIFORM, MF","","","","1400","1,400.0","","","","","CFU/100 ","!","!","","","","DERM","DERM","","","","CA","","","","","","0","","0","0","0","MON","1","",""
"BISC","SK02","DERM100352","","07-AUG-1995 13:24","SAMP","G","0.00","","SW","132","TOTAL COLIFORM, MF","","","","200","200.0","","","","","CFU/100 ","","","","","","DERM","DERM","","","","","","","","","","0","","0","0","0","MON","1","",""
"BISC","SK02","DERM100354","","07-AUG-1995 13:24","SAMP","G","4.10","","SW","8","DISSOLVED OXYGEN","","","","3.44","3.44","","","","","mg/L","D","","","","","DERM","DERM","","","","","","","","","","0","","0","0","0","MON","2","",""
"BISC","SK02","DERM100353","","07-AUG-1995 13:24","SAMP","G","1.00","","SW","25","PHOSPHATE, TOTAL AS P","","","",".012","0.012","","","","","mg/L","","","","","","DERM","DERM","","","","","","","","","","0","","0","0","0","MON","3","",""
"BISC","SK02","DERM100352","","07-AUG-1995 13:24","SAMP","G","0.00","","SW","98","SALINITY","","","",".3","0.3","","","","","PSU","D","","","","","DERM","DERM","","","","","","","","","","0","","0","0","0","MON","1","",""
"BISC","SK02","DERM100353","","07-AUG-1995 13:24","SAMP","G","1.00","","SW","98","SALINITY","","","",".3","0.3","","","","","PSU","D","","","","","DERM","DERM","","","","","","","","","","0","","0","0","0","MON","1","",""
"BISC","SK02","DERM100354","","07-AUG-1995 13:24","SAMP","G","4.10","","SW","98","SALINITY","","","",".3","0.3","","","","","PSU","D","","","","","DERM","DERM","","","","","","","","","","0","","0","0","0","MON","1","",""
"BISC","SK02","DERM100353","","07-AUG-1995 13:24","SAMP","G","1.00","","SW","12","TURBIDITY","","","","1.21","1.2","","","","","NTU","","","","","","DERM","DERM","","","","","","","","","","0","","0","0","0","MON","1","",""
"BISC","SK02","DERM100353","","07-AUG-1995 13:24","SAMP","G","1.00","","SW","13","COLOR","","","","69","69","","","","","PCU","","","","","","DERM","DERM","","","","","","","","","","0","","0","0","0","MON","0","",""
"BISC","SK02","DERM100353","","07-AUG-1995 13:24","SAMP","G","1.00","","SW","18","NITRATE+NITRITE-N","","","",".34","0.340","","","","","mg/L","","","","","","DERM","DERM","","","","","","","","","","0","","0","0","0","MON","3","",""
"BISC","SK02","DERM100353","","07-AUG-1995 13:24","SAMP","G","1.00","","SW","20","AMMONIA-N","","","",".36","0.36","","","","","mg/L","","","","","","DERM","DERM","","","","","","","","","","0","","0","0","0","MON","2","",""
"BISC","SK02","DERM100352","","07-AUG-1995 13:24","SAMP","G","0.00","","SW","9","SP CONDUCTIVITY, FIELD","","","","552","552","","","","","uS/cm","D","","","","","DERM","DERM","","","","","","","","","","0","","0","0","0","MON","0","",""
"BISC","SK02","DERM100353","","07-AUG-1995 13:24","SAMP","G","1.00","","SW","9","SP CONDUCTIVITY, FIELD","","","","551","551","","","","","uS/cm","D","","","","","DERM","DERM","","","","","","","","","","0","","0","0","0","MON","0","",""
"BISC","SK02","DERM100354","","07-AUG-1995 13:24","SAMP","G","4.10","","SW","9","SP CONDUCTIVITY, FIELD","","","","555","555","","","","","uS/cm","D","","","","","DERM","DERM","","","","","","","","","","0","","0","0","0","MON","0","",""
"BISC","SK02","DERM100352","","07-AUG-1995 13:24","SAMP","G","0.00","","SW","10","PH, FIELD","","","","7.4","7.40","","","","","None","D","","","","","DERM","DERM","","","","","","","","","","0","","0","0","0","MON","2","",""
"BISC","SK02","DERM100353","","07-AUG-1995 13:24","SAMP","G","1.00","","SW","10","PH, FIELD","","","","7.4","7.40","","","","","None","D","","","","","DERM","DERM","","","","","","","","","","0","","0","0","0","MON","2","",""
"BISC","SK02","DERM100354","","07-AUG-1995 13:24","SAMP","G","4.10","","SW","10","PH, FIELD","","","","7.42","7.42","","","","","None","D","","","","","DERM","DERM","","","","","","","","","","0","","0","0","0","MON","2","",""
"BISC","SK02","DERM100352","","07-AUG-1995 13:24","SAMP","G","0.00","","SW","7","Temperature","","","","28.16","28.2","","","","","Deg C","D","","","","","DERM","DERM","","","","","","","","","","0","","0","0","0","MON","1","",""
"BISC","SK02","DERM100353","","07-AUG-1995 13:24","SAMP","G","1.00","","SW","7","Temperature","","","","28.16","28.2","","","","","Deg C","D","","","","","DERM","DERM","","","","","","","","","","0","","0","0","0","MON","1","",""
"BISC","SK02","DERM100354","","07-AUG-1995 13:24","SAMP","G","4.10","","SW","7","Temperature","","","","28.16","28.2","","","","","Deg C","D","","","","","DERM","DERM","","","","","","","","","","0","","0","0","0","MON","1","",""
"BISC","SK02","DERM100352","","07-AUG-1995 13:24","SAMP","G","0.00","","SW","8","DISSOLVED OXYGEN","","","","3.24","3.24","","","","","mg/L","D","","","","","DERM","DERM","","","","","","","","","","0","","0","0","0","MON","2","",""
"BISC","SK02","DERM100353","","07-AUG-1995 13:24","SAMP","G","1.00","","SW","8","DISSOLVED OXYGEN","","","","3.25","3.25","","","","","mg/L","D","","","","","DERM","DERM","","","","","","","","","","0","","0","0","0","MON","2","",""
"BISC","SK02","DERM100352","","07-AUG-1995 13:24","SAMP","G","0.00","","SW","134","FECAL COLIFORM, MF","","","","-100","-100.0","","","","","CFU/100 ","U","","","","","DERM","DERM","","","","","","","","","","0","","0","0","0","MON","1","",""
"BISC","SK02","DERM100355","","11-SEP-1995 13:00","SAMP","G","0.00","","SW","132","TOTAL COLIFORM, MF","","","","300","300.0","","","","","CFU/100 ","","","","","","DERM","DERM","","","","","","","","","","0","","0","0","0","MON","1","",""
"BISC","SK02","DERM100355","","11-SEP-1995 13:00","SAMP","G","0.00","","SW","134","FECAL COLIFORM, MF","","","","100","100.0","","","","","CFU/100 ","","","","","","DERM","DERM","","","","","","","","","","0","","0","0","0","MON","1","",""
"BISC","SK02","DERM100357","","11-SEP-1995 13:21","SAMP","G","1.00","","SW","54","ZINC, DISSOLVED","","","","4.3","4.300","","","","","ug/L","I","","","","","DERM","DERM","","","","","","","","","","0","","0","0","0","MON","3","",""
