"Project Code","Station ID","Sample ID","First Trigger Date","Collection_Date","Sample Type New","Collection Method","Depth","Depth Unit","Matrix","Test Number","Test Name","Storet Code","Method","Measure Date","Value","Sigfig Value","Uncertainty","MDL","PQL","RDL","Units","Remark Code","Flag","Receive Date","LIMS Number","Collection Agency","Source","Owner","Validation Level","Validator","Sampling Purpose","Data Investigation","T Depth","Upper Depth","Lower Depth","DCS(METERS)","Filtration Date","Sample Type","QC Type","Discharge","Up/Down Stream","Weather Code","Program Type","NDEC","Sample Comments","Result Comments"
"BISC","SK09","DERM100848","","07-OCT-1996 11:14","SAMP","G","0.00","","SW","98","SALINITY","","","",".3","0.3","","","","","PSU","D","","","43357","","DERM","DERM","","","","","","","","","","0","","0","0","0","MON","1","",""
"BISC","SK09","DERM100849","","07-OCT-1996 11:14","SAMP","G","1.00","","SW","98","SALINITY","","","",".3","0.3","","","","","PSU","D","","","43358","","DERM","DERM","","","","","","","","","","0","","0","0","0","MON","1","",""
"BISC","SK09","DERM100849","","07-OCT-1996 11:14","SAMP","G","1.00","","SW","7","Temperature","","","","27.15","27.2","","","","","Deg C","D","","","44901","","DERM","DERM","","","","","","","","","","0","","0","0","0","MON","1","",""
"BISC","SK09","DERM100848","","07-OCT-1996 11:14","SAMP","G","0.00","","SW","7","Temperature","","","","27.15","27.2","","","","","Deg C","D","","","44900","","DERM","DERM","","","","","","","","","","0","","0","0","0","MON","1","",""
"BISC","SK09","DERM100849","","07-OCT-1996 11:14","SAMP","G","1.00","","SW","8","DISSOLVED OXYGEN","","","","4.4","4.40","","","","","mg/L","D","","","40680","","DERM","DERM","","","","","","","","","","0","","0","0","0","MON","2","",""
"BISC","SK09","DERM100848","","07-OCT-1996 11:14","SAMP","G","0.00","","SW","8","DISSOLVED OXYGEN","","","","4.34","4.34","","","","","mg/L","D","","","40679","","DERM","DERM","","","","","","","","","","0","","0","0","0","MON","2","",""
"BISC","SK09","DERM100849","","07-OCT-1996 11:14","SAMP","G","1.00","","SW","9","SP CONDUCTIVITY, FIELD","","","","554","554","","","","","uS/cm","D","","","44128","","DERM","DERM","","","","","","","","","","0","","0","0","0","MON","0","",""
"BISC","SK09","DERM100849","","07-OCT-1996 11:14","SAMP","G","1.00","","SW","10","PH, FIELD","","","","7.28","7.28","","","","","None","D","","","42515","","DERM","DERM","","","","","","","","","","0","","0","0","0","MON","2","",""
"BISC","SK09","DERM100848","","07-OCT-1996 11:14","SAMP","G","0.00","","SW","9","SP CONDUCTIVITY, FIELD","","","","553","553","","","","","uS/cm","D","","","44130","","DERM","DERM","","","","","","","","","","0","","0","0","0","MON","0","",""
"BISC","SK09","DERM100848","","07-OCT-1996 11:14","SAMP","G","0.00","","SW","10","PH, FIELD","","","","7.29","7.29","","","","","None","D","","","42514","","DERM","DERM","","","","","","","","","","0","","0","0","0","MON","2","",""
"BISC","SK09","DERM100850","","07-OCT-1996 12:10","SAMP","G","0.00","","SW","134","FECAL COLIFORM, MF","","","","110","110.0","","","","","CFU/100 ","","","","41440","","DERM","DERM","","","","","","","","","","0","","0","0","0","MON","1","",""
"BISC","SK09","DERM100850","","07-OCT-1996 12:10","SAMP","G","0.00","","SW","132","TOTAL COLIFORM, MF","","","","330","330.0","","","","","CFU/100 ","","","","45661","","DERM","DERM","","","","","","","","","","0","","0","0","0","MON","1","",""
"BISC","SK09","DERM100851","","04-NOV-1996 11:25","SAMP","G","0.00","","SW","132","TOTAL COLIFORM, MF","","","","30","30.0","","","","","CFU/100 ","","","","45764","","DERM","DERM","","","","","","","","","","0","","0","0","0","MON","1","",""
"BISC","SK09","DERM100851","","04-NOV-1996 11:25","SAMP","G","0.00","","SW","134","FECAL COLIFORM, MF","","","","20","20.0","","","","","CFU/100 ","","","","41543","","DERM","DERM","","","","","","","","","","0","","0","0","0","MON","1","",""
"BISC","SK09","DERM100852","","04-NOV-1996 11:28","SAMP","G","1.00","","SW","103","CADMIUM, TOTAL","","","","-.1","-0.100","","","","","ug/L","U","","","40228","","DERM","DERM","","","","","","","","","","0","","0","0","0","MON","3","",""
"BISC","SK09","DERM100853","","04-NOV-1996 11:28","SAMP","G","3.80","","SW","8","DISSOLVED OXYGEN","","","","1.44","1.44","","","","","mg/L","D","","","40946","","DERM","DERM","","","","","","","","","","0","","0","0","0","MON","2","",""
"BISC","SK09","DERM100853","","04-NOV-1996 11:28","SAMP","G","3.80","","SW","9","SP CONDUCTIVITY, FIELD","","","","629","629","","","","","uS/cm","D","","","44385","","DERM","DERM","","","","","","","","","","0","","0","0","0","MON","0","",""
"BISC","SK09","DERM100852","","04-NOV-1996 11:28","SAMP","G","1.00","","SW","13","COLOR","","","","97","97","","","","","PCU","!","!","","40043","","DERM","DERM","","","","","","","","","","0","","0","0","0","MON","0","",""
"BISC","SK09","DERM100853","","04-NOV-1996 11:28","SAMP","G","3.80","","SW","7","Temperature","","","","25.14","25.1","","","","","Deg C","D","","","45168","","DERM","DERM","","","","","","","","","","0","","0","0","0","MON","1","",""
"BISC","SK09","DERM100853","","04-NOV-1996 11:28","SAMP","G","3.80","","SW","10","PH, FIELD","","","","7.1","7.10","","","","","None","D","","","42782","","DERM","DERM","","","","","","","","","","0","","0","0","0","MON","2","",""
"BISC","SK09","DERM100852","","04-NOV-1996 11:28","SAMP","G","1.00","","SW","18","NITRATE+NITRITE-N","","","",".07","0.070","","","","","mg/L","","","","42071","","DERM","DERM","","","","","","","","","","0","","0","0","0","MON","3","",""
"BISC","SK09","DERM100852","","04-NOV-1996 11:28","SAMP","G","1.00","","SW","104","COPPER, TOTAL","","","","-2","-2.000","","","","","ug/L","U","","","40302","","DERM","DERM","","","","","","","","","","0","","0","0","0","MON","3","",""
"BISC","SK09","DERM100852","","04-NOV-1996 11:28","SAMP","G","1.00","","SW","107","LEAD, TOTAL","","","","-2","-2.000","","","","","ug/L","U","","","42407","","DERM","DERM","","","","","","","","","","0","","0","0","0","MON","3","",""
"BISC","SK09","DERM100853","","04-NOV-1996 11:28","SAMP","G","3.80","","SW","98","SALINITY","","","",".3","0.3","","","","","PSU","D","","","43614","","DERM","DERM","","","","","","","","","","0","","0","0","0","MON","1","",""
"BISC","SK09","DERM100852","","04-NOV-1996 11:28","SAMP","G","1.00","","SW","12","TURBIDITY","","","","1.7","1.7","","","","","NTU","","","","46324","","DERM","DERM","","","","","","","","","","0","","0","0","0","MON","1","",""
"BISC","SK09","DERM100852","","04-NOV-1996 11:28","SAMP","G","1.00","","SW","20","AMMONIA-N","","","",".23","0.23","","","","","mg/L","","","","41828","","DERM","DERM","","","","","","","","","","0","","0","0","0","MON","2","",""
"BISC","SK09","DERM100852","","04-NOV-1996 11:28","SAMP","G","1.00","","SW","25","PHOSPHATE, TOTAL AS P","","","",".008","0.008","","","","","mg/L","","","","46049","","DERM","DERM","","","","","","","","","","0","","0","0","0","MON","3","",""
"BISC","SK09","DERM100852","","04-NOV-1996 11:28","SAMP","G","1.00","","SW","54","ZINC, DISSOLVED","","","","-3","-3.000","","","","","ug/L","U","","","46514","","DERM","DERM","","","","","","","","","","0","","0","0","0","MON","3","",""
"BISC","SK09","DERM100854","","04-NOV-1996 11:30","SAMP","G","1.00","","SW","98","SALINITY","","","",".3","0.3","","","","","PSU","D","","","43615","","DERM","DERM","","","","","","","","","","0","","0","0","0","MON","1","",""
"BISC","SK09","DERM100854","","04-NOV-1996 11:30","SAMP","G","1.00","","SW","7","Temperature","","","","25.14","25.1","","","","","Deg C","D","","","45169","","DERM","DERM","","","","","","","","","","0","","0","0","0","MON","1","",""
"BISC","SK09","DERM100854","","04-NOV-1996 11:30","SAMP","G","1.00","","SW","8","DISSOLVED OXYGEN","","","",".36","0.36","","","","","mg/L","D","","","40948","","DERM","DERM","","","","","","","","","","0","","0","0","0","MON","2","",""
"BISC","SK09","DERM100854","","04-NOV-1996 11:30","SAMP","G","1.00","","SW","9","SP CONDUCTIVITY, FIELD","","","","628","628","","","","","uS/cm","D","","","44384","","DERM","DERM","","","","","","","","","","0","","0","0","0","MON","0","",""
"BISC","SK09","DERM100854","","04-NOV-1996 11:30","SAMP","G","1.00","","SW","10","PH, FIELD","","","","7.11","7.11","","","","","None","D","","","42783","","DERM","DERM","","","","","","","","","","0","","0","0","0","MON","2","",""
"BISC","SK09","DERM100855","","04-NOV-1996 11:31","SAMP","G","0.00","","SW","8","DISSOLVED OXYGEN","","","",".31","0.31","","","","","mg/L","D","","","40947","","DERM","DERM","","","","","","","","","","0","","0","0","0","MON","2","",""
"BISC","SK09","DERM100855","","04-NOV-1996 11:31","SAMP","G","0.00","","SW","9","SP CONDUCTIVITY, FIELD","","","","627","627","","","","","uS/cm","D","","","44386","","DERM","DERM","","","","","","","","","","0","","0","0","0","MON","0","",""
"BISC","SK09","DERM100855","","04-NOV-1996 11:31","SAMP","G","0.00","","SW","10","PH, FIELD","","","","7.12","7.12","","","","","None","D","","","42781","","DERM","DERM","","","","","","","","","","0","","0","0","0","MON","2","",""
"BISC","SK09","DERM100855","","04-NOV-1996 11:31","SAMP","G","0.00","","SW","7","Temperature","","","","25.16","25.2","","","","","Deg C","D","","","45167","","DERM","DERM","","","","","","","","","","0","","0","0","0","MON","1","",""
"BISC","SK09","DERM100855","","04-NOV-1996 11:31","SAMP","G","0.00","","SW","98","SALINITY","","","",".3","0.3","","","","","PSU","D","","","43613","","DERM","DERM","","","","","","","","","","0","","0","0","0","MON","1","",""
"BISC","SK09","DERM100856","","02-DEC-1996 11:24","SAMP","G","1.00","","SW","12","TURBIDITY","","","",".9","0.9","","","","","NTU","","","","46430","","DERM","DERM","","","","","","","","","","0","","0","0","0","MON","1","",""
"BISC","SK09","DERM100857","","02-DEC-1996 11:24","SAMP","G","3.60","","SW","98","SALINITY","","","",".4","0.4","","","","","PSU","D","","","43864","","DERM","DERM","","","","","","","","","","0","","0","0","0","MON","1","",""
"BISC","SK09","DERM100856","","02-DEC-1996 11:24","SAMP","G","1.00","","SW","25","PHOSPHATE, TOTAL AS P","","","",".003","0.003","","","","","mg/L","","","","46130","","DERM","DERM","","","","","","","","","","0","","0","0","0","MON","3","",""
"BISC","SK09","DERM100857","","02-DEC-1996 11:24","SAMP","G","3.60","","SW","8","DISSOLVED OXYGEN","","","",".99","0.99","","","","","mg/L","D","","","41215","","DERM","DERM","","","","","","","","","","0","","0","0","0","MON","2","",""
"BISC","SK09","DERM100856","","02-DEC-1996 11:24","SAMP","G","1.00","","SW","20","AMMONIA-N","","","",".3","0.30","","","","","mg/L","","","","41909","","DERM","DERM","","","","","","","","","","0","","0","0","0","MON","2","",""
"BISC","SK09","DERM100856","","02-DEC-1996 11:24","SAMP","G","1.00","","SW","13","COLOR","","","","62","62","","","","","PCU","","","","40149","","DERM","DERM","","","","","","","","","","0","","0","0","0","MON","0","",""
"BISC","SK09","DERM100857","","02-DEC-1996 11:24","SAMP","G","3.60","","SW","7","Temperature","","","","23.79","23.8","","","","","Deg C","D","","","45436","","DERM","DERM","","","","","","","","","","0","","0","0","0","MON","1","",""
"BISC","SK09","DERM100857","","02-DEC-1996 11:24","SAMP","G","3.60","","SW","10","PH, FIELD","","","","7.16","7.16","","","","","None","D","","","43050","","DERM","DERM","","","","","","","","","","0","","0","0","0","MON","2","",""
"BISC","SK09","DERM100856","","02-DEC-1996 11:24","SAMP","G","1.00","","SW","18","NITRATE+NITRITE-N","","","",".03","0.030","","","","","mg/L","","","","42152","","DERM","DERM","","","","","","","","","","0","","0","0","0","MON","3","",""
"BISC","SK09","DERM100857","","02-DEC-1996 11:24","SAMP","G","3.60","","SW","9","SP CONDUCTIVITY, FIELD","","","","705","705","","","","","uS/cm","D","","","44637","","DERM","DERM","","","","","","","","","","0","","0","0","0","MON","0","",""
"BISC","SK09","DERM100858","","02-DEC-1996 11:25","SAMP","G","1.00","","SW","98","SALINITY","","","",".4","0.4","","","","","PSU","D","","","43866","","DERM","DERM","","","","","","","","","","0","","0","0","0","MON","1","",""
"BISC","SK09","DERM100858","","02-DEC-1996 11:25","SAMP","G","1.00","","SW","7","Temperature","","","","23.97","24.0","","","","","Deg C","D","","","45437","","DERM","DERM","","","","","","","","","","0","","0","0","0","MON","1","",""
"BISC","SK09","DERM100858","","02-DEC-1996 11:25","SAMP","G","1.00","","SW","8","DISSOLVED OXYGEN","","","",".87","0.87","","","","","mg/L","D","","","41214","","DERM","DERM","","","","","","","","","","0","","0","0","0","MON","2","",""
"BISC","SK09","DERM100858","","02-DEC-1996 11:25","SAMP","G","1.00","","SW","9","SP CONDUCTIVITY, FIELD","","","","707","707","","","","","uS/cm","D","","","44636","","DERM","DERM","","","","","","","","","","0","","0","0","0","MON","0","",""
"BISC","SK09","DERM100858","","02-DEC-1996 11:25","SAMP","G","1.00","","SW","10","PH, FIELD","","","","7.18","7.18","","","","","None","D","","","43049","","DERM","DERM","","","","","","","","","","0","","0","0","0","MON","2","",""
"BISC","SK09","DERM100859","","02-DEC-1996 11:26","SAMP","G","0.00","","SW","7","Temperature","","","","24.61","24.6","","","","","Deg C","D","","","45435","","DERM","DERM","","","","","","","","","","0","","0","0","0","MON","1","",""
"BISC","SK09","DERM100859","","02-DEC-1996 11:26","SAMP","G","0.00","","SW","8","DISSOLVED OXYGEN","","","","1.12","1.12","","","","","mg/L","D","","","41216","","DERM","DERM","","","","","","","","","","0","","0","0","0","MON","2","",""
"BISC","SK09","DERM100859","","02-DEC-1996 11:26","SAMP","G","0.00","","SW","9","SP CONDUCTIVITY, FIELD","","","","708","708","","","","","uS/cm","D","","","44635","","DERM","DERM","","","","","","","","","","0","","0","0","0","MON","0","",""
"BISC","SK09","DERM100859","","02-DEC-1996 11:26","SAMP","G","0.00","","SW","10","PH, FIELD","","","","7.21","7.21","","","","","None","D","","","43051","","DERM","DERM","","","","","","","","","","0","","0","0","0","MON","2","",""
"BISC","SK09","DERM100859","","02-DEC-1996 11:26","SAMP","G","0.00","","SW","98","SALINITY","","","",".4","0.4","","","","","PSU","D","","","43865","","DERM","DERM","","","","","","","","","","0","","0","0","0","MON","1","",""
"BISC","SK09","DERM100860","","02-DEC-1996 11:30","SAMP","G","0.00","","SW","134","FECAL COLIFORM, MF","","","","-10","-10.0","","","","","CFU/100 ","U","","","41648","","DERM","DERM","","","","","","","","","","0","","0","0","0","MON","1","",""
"BISC","SK09","DERM100860","","02-DEC-1996 11:30","SAMP","G","0.00","","SW","132","TOTAL COLIFORM, MF","","","","30","30.0","","","","","CFU/100 ","","","","45869","","DERM","DERM","","","","","","","","","","0","","0","0","0","MON","1","",""
"BISC","SK09","DERM100861","","02-MAR-1998 13:20","SAMP","G","0.00","","SW","132","TOTAL COLIFORM, MF","","","","90","90.0","","","","","CFU/100 ","","","","75849","","DERM","DERM","","","","","","","","","","0","","0","0","0","MON","1","",""
"BISC","SK09","DERM100861","","02-MAR-1998 13:20","SAMP","G","0.00","","SW","134","FECAL COLIFORM, MF","","","","50","50.0","","","","","CFU/100 ","","","","75183","","DERM","DERM","","","","","","","","","","0","","0","0","0","MON","1","",""
"BISC","SK09","DERM100862","","02-MAR-1998 13:21","SAMP","G","1.00","","SW","42","CADMIUM, DISSOLVED","","","","-.1","-0.100","","","","","ug/L","U","","","74951","","DERM","DERM","","","","","","","","","","0","","0","0","0","MON","3","",""
"BISC","SK09","DERM100863","","02-MAR-1998 13:21","SAMP","G","3.20","","SW","8","DISSOLVED OXYGEN","","","","2.81","2.81","","","","","mg/L","D","","","75076","","DERM","DERM","","","","","","","","","","0","","0","0","0","MON","2","",""
"BISC","SK09","DERM100863","","02-MAR-1998 13:21","SAMP","G","3.20","","SW","9","SP CONDUCTIVITY, FIELD","","","","621","621","","","","","uS/cm","D","","","75607","","DERM","DERM","","","","","","","","","","0","","0","0","0","MON","0","",""
"BISC","SK09","DERM100862","","02-MAR-1998 13:21","SAMP","G","1.00","","SW","13","COLOR","","","","58","58","","","","","PCU","","","","74920","","DERM","DERM","","","","","","","","","","0","","0","0","0","MON","0","",""
"BISC","SK09","DERM100863","","02-MAR-1998 13:21","SAMP","G","3.20","","SW","7","Temperature","","","","23","23.0","","","","","Deg C","D","","","75742","","DERM","DERM","","","","","","","","","","0","","0","0","0","MON","1","",""
"BISC","SK09","DERM100863","","02-MAR-1998 13:21","SAMP","G","3.20","","SW","10","PH, FIELD","","","","7.46","7.46","","","","","None","D","","","75337","","DERM","DERM","","","","","","","","","","0","","0","0","0","MON","2","",""
"BISC","SK09","DERM100862","","02-MAR-1998 13:21","SAMP","G","1.00","","SW","18","NITRATE+NITRITE-N","","","",".17","0.170","","","","","mg/L","","","","75252","","DERM","DERM","","","","","","","","","","0","","0","0","0","MON","3","",""
"BISC","SK09","DERM100863","","02-MAR-1998 13:21","SAMP","G","3.20","","SW","98","SALINITY","","","",".3","0.3","","","","","PSU","D","","","75472","","DERM","DERM","","","","","","","","","","0","","0","0","0","MON","1","",""
"BISC","SK09","DERM100862","","02-MAR-1998 13:21","SAMP","G","1.00","","SW","12","TURBIDITY","","","","1.1","1.1","","","","","NTU","","","","75922","","DERM","DERM","","","","","","","","","","0","","0","0","0","MON","1","",""
"BISC","SK09","DERM100862","","02-MAR-1998 13:21","SAMP","G","1.00","","SW","20","AMMONIA-N","","","",".23","0.23","","","","","mg/L","","","","75216","","DERM","DERM","","","","","","","","","","0","","0","0","0","MON","2","",""
"BISC","SK09","DERM100862","","02-MAR-1998 13:21","SAMP","G","1.00","","SW","54","ZINC, DISSOLVED","","","","-3","-3.000","","","","","ug/L","U","","","75958","","DERM","DERM","","","","","","","","","","0","","0","0","0","MON","3","",""
"BISC","SK09","DERM100862","","02-MAR-1998 13:21","SAMP","G","1.00","","SW","25","PHOSPHATE, TOTAL AS P","","","",".006","0.006","","","","","mg/L","","","","75888","","DERM","DERM","","","","","","","","","","0","","0","0","0","MON","3","",""
"BISC","SK09","DERM100862","","02-MAR-1998 13:21","SAMP","G","1.00","","SW","46","LEAD, DISSOLVED","","","","-2","-2.000","","","","","ug/L","U","","","75277","","DERM","DERM","","","","","","","","","","0","","0","0","0","MON","3","",""
"BISC","SK09","DERM100862","","02-MAR-1998 13:21","SAMP","G","1.00","","SW","45","COPPER, DISSOLVED","","","","-2","-2.000","","","","","ug/L","U","","","74971","","DERM","DERM","","","","","","","","","","0","","0","0","0","MON","3","",""
"BISC","SK09","DERM100864","","02-MAR-1998 13:22","SAMP","G","1.00","","SW","98","SALINITY","","","",".3","0.3","","","","","PSU","D","","","75473","","DERM","DERM","","","","","","","","","","0","","0","0","0","MON","1","",""
"BISC","SK09","DERM100864","","02-MAR-1998 13:22","SAMP","G","1.00","","SW","7","Temperature","","","","23.03","23.0","","","","","Deg C","D","","","75743","","DERM","DERM","","","","","","","","","","0","","0","0","0","MON","1","",""
"BISC","SK09","DERM100864","","02-MAR-1998 13:22","SAMP","G","1.00","","SW","8","DISSOLVED OXYGEN","","","","2.61","2.61","","","","","mg/L","D","","","75077","","DERM","DERM","","","","","","","","","","0","","0","0","0","MON","2","",""
"BISC","SK09","DERM100864","","02-MAR-1998 13:22","SAMP","G","1.00","","SW","9","SP CONDUCTIVITY, FIELD","","","","621","621","","","","","uS/cm","D","","","75608","","DERM","DERM","","","","","","","","","","0","","0","0","0","MON","0","",""
"BISC","SK09","DERM100864","","02-MAR-1998 13:22","SAMP","G","1.00","","SW","10","PH, FIELD","","","","7.42","7.42","","","","","None","D","","","75338","","DERM","DERM","","","","","","","","","","0","","0","0","0","MON","2","",""
"BISC","SK09","DERM100865","","02-MAR-1998 13:23","SAMP","G","0.00","","SW","8","DISSOLVED OXYGEN","","","","2.51","2.51","","","","","mg/L","D","","","75078","","DERM","DERM","","","","","","","","","","0","","0","0","0","MON","2","",""
"BISC","SK09","DERM100865","","02-MAR-1998 13:23","SAMP","G","0.00","","SW","9","SP CONDUCTIVITY, FIELD","","","","620","620","","","","","uS/cm","D","","","75609","","DERM","DERM","","","","","","","","","","0","","0","0","0","MON","0","",""
"BISC","SK09","DERM100865","","02-MAR-1998 13:23","SAMP","G","0.00","","SW","10","PH, FIELD","","","","7.39","7.39","","","","","None","D","","","75339","","DERM","DERM","","","","","","","","","","0","","0","0","0","MON","2","",""
"BISC","SK09","DERM100865","","02-MAR-1998 13:23","SAMP","G","0.00","","SW","7","Temperature","","","","23.02","23.0","","","","","Deg C","D","","","75744","","DERM","DERM","","","","","","","","","","0","","0","0","0","MON","1","",""
"BISC","SK09","DERM100865","","02-MAR-1998 13:23","SAMP","G","0.00","","SW","98","SALINITY","","","",".3","0.3","","","","","PSU","D","","","75474","","DERM","DERM","","","","","","","","","","0","","0","0","0","MON","1","",""
"BISC","SK09","DERM100866","","06-APR-1998 11:15","SAMP","G","0.00","","SW","134","FECAL COLIFORM, MF","","","","-10","-10.0","","","","","CFU/100 ","U","","","77652","","DERM","DERM","","","","","","","","","","0","","0","0","0","MON","1","",""
"BISC","SK09","DERM100866","","06-APR-1998 11:15","SAMP","G","0.00","","SW","132","TOTAL COLIFORM, MF","","","","50","50.0","","","","","CFU/100 ","","","","77665","","DERM","DERM","","","","","","","","","","0","","0","0","0","MON","1","",""
"BISC","SK09","DERM100867","","06-APR-1998 11:19","SAMP","G","3.50","","SW","10","PH, FIELD","","","","7.32","7.32","","","","","None","D","","","77655","","DERM","DERM","","","","","","","","","","0","","0","0","0","MON","2","",""
"BISC","SK09","DERM100867","","06-APR-1998 11:19","SAMP","G","3.50","","SW","98","SALINITY","","","",".4","0.4","","","","","PSU","D","","","77656","","DERM","DERM","","","","","","","","","","0","","0","0","0","MON","1","",""
"BISC","SK09","DERM100867","","06-APR-1998 11:19","SAMP","G","3.50","","SW","8","DISSOLVED OXYGEN","","","","1.52","1.52","","","","","mg/L","D","","","77650","","DERM","DERM","","","","","","","","","","0","","0","0","0","MON","2","",""
"BISC","SK09","DERM100867","","06-APR-1998 11:19","SAMP","G","3.50","","SW","9","SP CONDUCTIVITY, FIELD","","","","690","690","","","","","uS/cm","D","","","77659","","DERM","DERM","","","","","","","","","","0","","0","0","0","MON","0","",""
"BISC","SK09","DERM100867","","06-APR-1998 11:19","SAMP","G","3.50","","SW","7","Temperature","","","","23.69","23.7","","","","","Deg C","D","","","77662","","DERM","DERM","","","","","","","","","","0","","0","0","0","MON","1","",""
"BISC","SK09","DERM100868","","06-APR-1998 11:20","SAMP","G","1.00","","SW","7","Temperature","","","","23.82","23.8","","","","","Deg C","D","","","77664","","DERM","DERM","","","","","","","","","","0","","0","0","0","MON","1","",""
"BISC","SK09","DERM100868","","06-APR-1998 11:20","SAMP","G","1.00","","SW","8","DISSOLVED OXYGEN","","","","1.55","1.55","","","","","mg/L","D","","","77651","","DERM","DERM","","","","","","","","","","0","","0","0","0","MON","2","",""
"BISC","SK09","DERM100868","","06-APR-1998 11:20","SAMP","G","1.00","","SW","9","SP CONDUCTIVITY, FIELD","","","","696","696","","","","","uS/cm","D","","","77661","","DERM","DERM","","","","","","","","","","0","","0","0","0","MON","0","",""
"BISC","SK09","DERM100868","","06-APR-1998 11:20","SAMP","G","1.00","","SW","10","PH, FIELD","","","","7.29","7.29","","","","","None","D","","","77654","","DERM","DERM","","","","","","","","","","0","","0","0","0","MON","2","",""
"BISC","SK09","DERM100868","","06-APR-1998 11:20","SAMP","G","1.00","","SW","98","SALINITY","","","",".4","0.4","","","","","PSU","D","","","77657","","DERM","DERM","","","","","","","","","","0","","0","0","0","MON","1","",""
"BISC","SK09","DERM100869","","06-APR-1998 11:21","SAMP","G","0.10","","SW","10","PH, FIELD","","","","7.28","7.28","","","","","None","D","","","77653","","DERM","DERM","","","","","","","","","","0","","0","0","0","MON","2","",""
"BISC","SK09","DERM100869","","06-APR-1998 11:21","SAMP","G","0.10","","SW","98","SALINITY","","","",".4","0.4","","","","","PSU","D","","","77658","","DERM","DERM","","","","","","","","","","0","","0","0","0","MON","1","",""
"BISC","SK09","DERM100869","","06-APR-1998 11:21","SAMP","G","0.10","","SW","9","SP CONDUCTIVITY, FIELD","","","","692","692","","","","","uS/cm","D","","","77660","","DERM","DERM","","","","","","","","","","0","","0","0","0","MON","0","",""
"BISC","SK09","DERM100869","","06-APR-1998 11:21","SAMP","G","0.10","","SW","8","DISSOLVED OXYGEN","","","","1.42","1.42","","","","","mg/L","D","","","77649","","DERM","DERM","","","","","","","","","","0","","0","0","0","MON","2","",""
"BISC","SK09","DERM100869","","06-APR-1998 11:21","SAMP","G","0.10","","SW","7","Temperature","","","","23.79","23.8","","","","","Deg C","D","","","77663","","DERM","DERM","","","","","","","","","","0","","0","0","0","MON","1","",""
"BISC","SK09","DERM100871","","04-MAY-1998 11:31","SAMP","G","1.00","","SW","25","PHOSPHATE, TOTAL AS P","","","",".003","0.003","","","","","mg/L","","","","79901","","DERM","DERM","","","","","","","","","","0","","0","0","0","MON","3","",""
"BISC","SK09","DERM100871","","04-MAY-1998 11:31","SAMP","G","1.00","","SW","20","AMMONIA-N","","","",".15","0.15","","","","","mg/L","","","","79886","","DERM","DERM","","","","","","","","","","0","","0","0","0","MON","2","",""
"BISC","SK09","DERM100871","","04-MAY-1998 11:31","SAMP","G","1.00","","SW","12","TURBIDITY","","","","1.2","1.2","","","","","NTU","","","","79902","","DERM","DERM","","","","","","","","","","0","","0","0","0","MON","1","",""
"BISC","SK09","DERM100872","","04-MAY-1998 11:31","SAMP","G","3.60","","SW","8","DISSOLVED OXYGEN","","","","1.65","1.65","","","","","mg/L","D","","","79884","","DERM","DERM","","","","","","","","","","0","","0","0","0","MON","2","",""
"BISC","SK09","DERM100872","","04-MAY-1998 11:31","SAMP","G","3.60","","SW","9","SP CONDUCTIVITY, FIELD","","","","719","719","","","","","uS/cm","D","","","79894","","DERM","DERM","","","","","","","","","","0","","0","0","0","MON","0","",""
"BISC","SK09","DERM100872","","04-MAY-1998 11:31","SAMP","G","3.60","","SW","98","SALINITY","","","",".4","0.4","","","","","PSU","D","","","79891","","DERM","DERM","","","","","","","","","","0","","0","0","0","MON","1","",""
"BISC","SK09","DERM100872","","04-MAY-1998 11:31","SAMP","G","3.60","","SW","7","Temperature","","","","24.85","24.8","","","","","Deg C","D","","","79897","","DERM","DERM","","","","","","","","","","0","","0","0","0","MON","1","",""
"BISC","SK09","DERM100872","","04-MAY-1998 11:31","SAMP","G","3.60","","SW","10","PH, FIELD","","","","7.45","7.45","","","","","None","D","","","79890","","DERM","DERM","","","","","","","","","","0","","0","0","0","MON","2","",""
"BISC","SK09","DERM100871","","04-MAY-1998 11:31","SAMP","G","1.00","","SW","18","NITRATE+NITRITE-N","","","",".08","0.080","","","","","mg/L","","","","79887","","DERM","DERM","","","","","","","","","","0","","0","0","0","MON","3","",""
"BISC","SK09","DERM100870","","04-MAY-1998 11:31","SAMP","G","0.00","","SW","134","FECAL COLIFORM, MF","","","","20","20.0","","","","","CFU/100 ","","","","79885","","DERM","DERM","","","","","","","","","","0","","0","0","0","MON","1","",""
"BISC","SK09","DERM100870","","04-MAY-1998 11:31","SAMP","G","0.00","","SW","132","TOTAL COLIFORM, MF","","","","30","30.0","","","","","CFU/100 ","","","","79900","","DERM","DERM","","","","","","","","","","0","","0","0","0","MON","1","",""
"BISC","SK09","DERM100871","","04-MAY-1998 11:31","SAMP","G","1.00","","SW","13","COLOR","","","","55","55","","","","","PCU","","","","79880","","DERM","DERM","","","","","","","","","","0","","0","0","0","MON","0","",""
"BISC","SK09","DERM100873","","04-MAY-1998 11:32","SAMP","G","1.00","","SW","98","SALINITY","","","",".4","0.4","","","","","PSU","D","","","79892","","DERM","DERM","","","","","","","","","","0","","0","0","0","MON","1","",""
"BISC","SK09","DERM100873","","04-MAY-1998 11:32","SAMP","G","1.00","","SW","7","Temperature","","","","24.94","24.9","","","","","Deg C","D","","","79898","","DERM","DERM","","","","","","","","","","0","","0","0","0","MON","1","",""
